,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,blocks,bytes,cycles,instructions,pkg_pwr,ram_pwr,ref-cycles,power
113,260767,2519491,8341,157232,0,0,318481387,220595412,42.2,7.79,352767155,135.3
114,240736,2983655,8111,119947,0,0,325812004,269093108,42.48,8.05,390219816,135.4
115,272030,3718983,28785,225757,0,0,462741907,352339904,42.45,7.56,503308615,135.6
116,181666,3439297,13909,171910,216,110592,376187770,305071464,42.22,7.16,451158372,135.5
117,158875,3409722,14834,175697,0,0,367161781,290585062,42.04,7.53,444033063,135.4
118,90672,3160431,13466,173597,0,0,372860339,264187751,41.78,7.85,416956332,135.4
119,582781,3853869,22627,173491,0,0,495829786,478728403,42.67,7.95,561194140,135.4
120,332043,3998872,22997,210977,0,0,449082819,357636597,42.07,7.54,514261447,135.6
121,185022,4215584,11949,205806,216,110592,450295164,335751814,42.35,7.16,499852706,135.5
122,349334,2336246,5028,108805,36216,18542592,269465938,203117367,42.21,8.04,324716663,135.5
123,171754,2978347,11960,131237,0,0,327287605,248840643,42.62,7.67,360625205,135.6
124,217868,3371276,7065,158488,0,0,369756611,296902083,40.59,7.1,433121118,135.5
125,395525,3872476,28078,217094,0,0,500148281,407007526,41.06,7.82,545962090,135.2
126,162259,2437690,7359,144863,944,483328,322460823,229092681,42.35,7.82,334211843,135.3
127,135386,3611204,11856,194427,336,172032,422108988,307751620,42.0,7.16,447136886,135.3
128,199443,3831998,12685,194196,0,0,454123682,329065404,42.76,6.73,490686643,135.2
129,100700,2189239,12493,119326,0,0,260497936,189596643,42.87,6.75,277103847,135.1
130,369253,3984898,17988,198969,0,0,493619470,380253138,42.74,6.8,503331713,135.0
131,168962,3339071,10465,157015,440,225280,374855174,271834704,42.56,6.63,404536403,135.0
132,233026,4265974,7971,231715,0,0,495669377,350795510,42.61,6.57,526139792,134.9
133,128489,2787642,11385,148185,0,0,323149066,250874015,42.58,7.01,359171363,134.8
134,172729,3795400,14748,184596,0,0,432668318,320630333,42.29,7.66,476944629,134.7
135,294438,3184953,32501,195352,0,0,451812281,363505515,41.74,7.74,501567782,135.0
136,165196,2963702,11464,156932,440,225280,367945017,273840605,42.21,7.46,392727590,134.9
137,186578,3463737,13887,184117,0,0,383481171,280826639,41.44,7.62,424077751,135.0
138,253340,2907300,12943,127838,0,0,368457785,300765522,43.04,7.84,403901899,135.1
139,225470,2689035,11701,124940,0,0,319462116,246105316,41.67,7.66,360177070,135.2
140,429561,2944073,17685,147968,0,0,396461622,299117698,42.99,7.74,429834922,135.3
141,148644,3046623,21304,178348,1280,655360,386685070,278899454,41.54,7.57,407938151,135.5
142,329499,3465020,9284,191572,4648,2379776,438486628,326411636,42.75,7.61,489778513,135.5
143,168093,2723645,12029,162241,0,0,360076700,248635701,41.88,7.3,360470127,135.6
144,425457,3756492,17441,223660,0,0,480088662,407322825,42.36,7.42,559691125,135.5
145,437856,3362069,14070,140191,0,0,379534734,329166495,42.08,7.57,454613306,135.6
146,222316,3329134,11157,166988,1784,913408,390863839,296043154,42.27,7.31,449086794,135.6
147,226506,3547535,8313,178715,0,0,438556688,336855680,42.88,7.44,475843569,135.7
148,255181,2552815,5707,145558,0,0,339507941,239561110,42.5,7.33,339236946,135.7
149,194499,3650650,11157,184538,0,0,479143814,351925854,42.2,7.21,488950375,135.7
150,317925,3052455,16474,187593,0,0,427336237,329335599,42.64,7.12,442417211,135.7
151,256622,3932567,4655,216472,216,110592,481752187,354887101,42.58,6.96,525007883,135.7
152,203430,4181913,7322,227232,0,0,471170667,341366341,42.76,7.1,514665536,135.6
153,278792,2909253,4224,141781,36048,18456576,351390435,258875395,42.81,7.13,391216593,135.7
154,136661,3157763,5768,171311,0,0,364409105,260555524,42.84,7.15,390850911,135.7
155,243633,3332144,19777,167250,0,0,378922235,326144214,42.9,6.93,448176077,135.7
156,234018,3756969,6689,188167,720,368640,413105038,298647871,43.17,6.84,481226503,135.6
157,171747,3231395,9330,151578,0,0,374671785,272863335,43.14,6.69,415029949,135.6
158,194741,3355409,7157,193358,672,344064,409192607,314505013,42.18,7.16,444468000,135.5
159,76923,3163539,9515,173121,0,0,394737594,279828702,41.49,6.01,398273621,135.4
160,240493,3171707,26498,136338,0,0,346661952,307372572,41.51,6.35,425608926,134.9
161,190278,3290487,6873,157796,328,167936,375349198,293384000,42.2,6.89,423071294,134.7
162,76421,3358463,5508,162513,0,0,363769371,287325025,41.34,5.93,413311239,134.6
163,120552,3454778,1961,173307,56,28672,394205530,290256866,41.51,5.99,412281903,134.2
164,129648,3292357,12761,158081,0,0,329902804,271321573,42.21,6.83,417809379,134.0
165,246414,3418725,11670,148623,0,0,392413595,284031611,41.37,6.16,456762666,134.1
166,136276,3689337,4297,172607,384,196608,376968739,291327510,41.26,6.04,435153143,133.8
167,190322,4386888,8515,228586,0,0,481768431,350258598,42.41,6.8,538201316,133.6
168,162529,2807742,6701,152746,0,0,340037062,239104094,41.22,6.21,355659438,133.8
169,22902,2433898,4052,113246,0,0,243917615,195430540,40.64,5.79,278888275,133.4
170,201635,3445629,16438,190920,0,0,466802470,376115995,41.11,6.69,490607534,133.1
171,127078,3502357,9453,196717,216,110592,393338471,293765241,42.63,6.74,433356897,133.2
172,183472,2973557,11239,151810,0,0,367948967,259788491,42.6,7.18,379002426,133.4
173,187981,3122330,8787,160954,0,0,361470977,272079272,42.63,7.22,399099939,133.6
174,230697,3582329,5282,171733,0,0,401510859,304167703,42.4,6.73,444857329,133.9
175,272028,3637925,26672,234375,0,0,418247248,335089725,42.57,7.28,474189850,134.0
176,193654,2938197,13702,151467,272,139264,334936343,259547705,42.73,6.55,390231148,134.2
177,136644,3992594,8508,198830,0,0,471167151,338762772,42.93,7.25,490661518,134.2
178,311827,2837759,6240,154009,0,0,352686155,258136004,42.98,6.77,388877084,134.4
179,128706,3596794,15326,165980,0,0,418942728,304075366,42.72,6.9,449309859,134.4
180,244753,3548690,27804,163973,0,0,445847094,357696445,43.07,7.03,489643929,134.6
181,225260,2935064,6144,145327,216,110592,333396373,233876830,42.66,6.71,387657445,134.7
182,299663,3025765,2503,134727,0,0,357389764,266891243,43.07,6.8,398339570,134.7
183,227958,2310358,8677,98468,0,0,278015059,207341856,43.27,7.67,312275137,134.7
184,213500,3387299,9597,170573,35880,18370560,382720978,272484417,42.67,7.08,413113613,135.0
185,281513,3282572,36787,156778,0,0,381023148,312865977,42.54,7.38,418406632,134.9
186,311780,3301214,18846,164195,776,397312,435465173,308082675,42.92,7.9,448993240,135.1
187,110445,2810909,11383,158921,0,0,357782458,257298235,42.65,6.86,379729179,135.3
188,245362,2674822,6310,128928,0,0,310073446,223943739,42.7,7.92,344989359,135.3
189,234803,2806481,5773,144517,280,143360,346020038,254560356,43.11,7.39,369552788,135.5
190,477599,3043839,19231,191151,0,0,415659688,332750101,42.5,7.05,444617165,135.6
191,201076,3325672,14350,179732,328,167936,402629810,278647103,42.62,7.85,461401932,135.5
192,263460,3214196,5115,155928,0,0,375462981,275038062,42.8,7.08,409909122,135.6
193,151463,2740720,12195,149531,0,0,342679077,248673778,42.33,7.37,361065203,135.7
194,266185,3095290,2824,148268,0,0,362861045,287355413,42.78,7.34,407257917,135.6
195,250176,3861224,32266,216583,0,0,512127861,401719455,42.11,7.63,528935457,135.6
196,187888,3266428,20803,173259,384,196608,447258463,303071974,42.6,8.1,452488708,135.7
197,187977,3251905,16067,177260,0,0,408664197,284193624,42.3,7.49,418940632,135.9
198,244983,1972437,7700,99727,0,0,244623050,195570215,42.41,7.49,298702868,135.8
199,334554,3232742,7916,140365,56,28672,376670434,301258881,42.12,7.9,442900221,135.8
200,450425,3348519,18416,183136,0,0,406695094,320458792,42.33,7.99,463503817,135.9
201,182957,3967168,14059,205208,216,110592,467474535,348377531,42.53,7.56,516714829,136.0
202,182753,2507313,13467,142480,0,0,322499153,234109636,42.43,7.21,350510163,136.0
203,177318,3264661,11656,179783,0,0,408248651,295821791,41.66,7.54,432982515,136.0
204,126080,3342752,15938,185436,0,0,393738715,272739825,42.25,8.1,419584688,135.9
205,393047,3320932,58042,159432,0,0,365120605,345948371,42.93,7.86,473818631,136.0
206,163260,3020421,16229,186399,216,110592,394145348,271368552,42.24,7.49,408539647,136.1
207,175957,2454877,2645,134045,0,0,289675906,209203560,42.44,7.42,308162005,135.9
208,320573,3792985,7811,197663,0,0,473110868,327763651,42.9,8.11,505419452,135.9
209,261985,1808216,12566,106177,0,0,254896834,184112418,41.53,7.39,268566618,136.1
210,347030,3216165,20710,147875,0,0,383125845,342534095,41.23,7.75,455323681,135.9
211,286287,3275071,7368,161364,216,110592,415043814,304927577,42.29,7.95,459816278,135.9
212,248040,3662812,4443,178976,0,0,425304437,295501269,42.14,7.14,469030541,135.9
213,310241,2700648,7703,121761,0,0,312221540,232061211,43.01,6.67,383817075,135.8
214,204132,2937799,12884,146823,0,0,340424626,250663672,43.12,6.67,370900668,135.7
215,316797,3696483,15078,172144,35152,17997824,448169576,364386251,43.03,6.78,479836694,135.6
216,262565,3505752,8305,168887,496,253952,415657024,294582818,42.82,6.73,429520914,135.5
217,81783,2548710,11481,147038,0,0,320615722,219681283,42.92,6.62,331252655,135.4
218,171477,3101741,13897,159287,0,0,369733632,271715816,42.0,7.05,401420643,135.3
219,179636,3964304,10745,204466,0,0,448209701,328260209,42.22,8.14,479393112,135.4
220,345738,4123063,23626,202615,224,114688,517861750,408406602,41.22,7.58,550370490,135.4
221,164104,3306012,16053,195173,664,339968,405785362,310183843,42.48,7.49,451094989,135.4
222,151310,3212610,13792,172546,0,0,386542826,271810909,41.67,7.8,422484781,135.5
223,199359,3046186,8078,142082,0,0,343690359,263103713,42.6,7.52,397180493,135.5
224,199649,2608197,12285,122973,0,0,331035262,228672329,41.52,7.81,341691695,135.6
225,285348,3354869,23072,185169,0,0,395586505,324168785,42.62,7.55,481971670,135.7
226,199023,3367744,12921,198547,216,110592,443821293,309467161,41.34,7.67,456745695,135.7
227,245777,2548324,10088,136943,0,0,319967621,226669121,42.63,7.44,340316207,135.7
228,193456,3270808,9082,174356,0,0,370816668,270417358,41.62,7.41,406229237,135.6
229,193808,2751296,10479,141726,0,0,344809037,255203329,42.75,7.4,384231867,135.7
230,487060,4222879,29571,238022,112,57344,549408522,405346395,42.41,7.52,578697310,135.7
231,272709,2900868,13912,136387,496,253952,365226623,272634005,42.24,7.64,387119638,135.7
232,231278,3114045,8212,160639,0,0,386768108,274303214,42.29,7.47,420896709,135.7
233,185575,2378923,17563,133340,0,0,345371249,226674541,42.82,7.08,342818347,135.7
234,200245,2531992,6465,118554,0,0,329558953,228418913,42.85,7.28,358161702,135.7
235,441216,3490864,10000,157193,0,0,411928166,372162043,42.63,7.19,510204089,135.8
236,200766,3821666,7212,192878,216,110592,424825895,320714282,42.58,7.13,469561752,135.7
237,156467,3770376,16052,211452,8192,4194304,450102818,326397275,42.77,7.18,475867808,135.7
238,185047,2012791,7050,136339,4808,2461696,309404032,209910469,42.97,7.24,317594172,135.7
239,244059,2220257,2467,113256,0,0,284526081,225853169,42.82,6.92,316323267,135.8
240,377937,4463667,35538,293877,0,0,608089130,527068141,42.6,6.95,680998575,135.7
241,90095,3625631,18684,197619,1288,659456,476263281,367780255,42.57,6.82,505266901,135.6
242,202305,3396419,9134,197037,112,57344,429722561,304908599,42.64,7.04,454141168,135.5
243,148633,2900859,4537,135497,216,110592,329135719,230189821,41.59,6.24,387451387,135.5
244,112607,2849673,2229,168993,0,0,377503290,265421728,41.32,5.9,372840857,135.0
245,293786,3317697,9859,193728,35872,18366464,411971252,343070392,41.95,6.88,459511929,134.7
246,227530,3133522,11720,170118,0,0,356232293,278961531,41.61,6.24,406995973,134.6
247,113397,3257084,3568,154121,0,0,409525806,294297630,41.28,5.82,416496788,134.3
248,199088,3350636,2167,155415,776,397312,394518533,284659382,42.0,6.73,418134584,134.0
249,138252,3109838,10064,178159,0,0,375058575,277623025,41.54,6.28,415020942,134.0
250,286900,3952996,12749,196025,1176,602112,449187885,380273508,41.25,6.06,516031262,133.8
251,195602,2668169,3513,136508,0,0,286264753,236900640,42.4,6.78,335730501,133.6
252,179174,3007743,12324,161697,0,0,353588737,260462548,41.2,6.45,416949319,133.8
253,119177,2812517,1113,135426,328,167936,344016930,263820700,40.55,5.77,378504549,133.5
254,138921,3245921,1939,183751,0,0,386950421,284508576,40.66,6.05,409467253,133.1
255,332698,3955432,44147,224231,112,57344,505414256,411637204,42.55,6.93,554416226,133.1
256,148600,3834505,13713,205017,0,0,466121076,323861169,42.37,7.26,503456649,133.2
257,122723,2859746,13473,171030,0,0,357812716,256709130,42.53,6.83,382890181,133.5
258,161111,3209972,15136,173365,440,225280,395582703,279458355,42.7,7.01,407042309,133.6
259,227807,2973941,10496,174971,0,0,389452199,272180954,42.56,7.08,406350516,133.8
260,318709,3621623,9279,223359,0,0,464343976,352277762,42.7,6.83,500770384,134.0
261,314858,2533562,2660,138343,56,28672,327812379,243734708,42.36,6.97,356993578,134.0
262,283059,3404369,5488,176596,0,0,404455598,294892956,42.92,6.96,432002607,134.3
263,227735,3699432,3626,192202,384,196608,402732703,318129306,42.68,6.66,490345656,134.3
264,238441,2914198,13981,150280,0,0,333034385,254803928,42.86,7.17,393939591,134.4
265,399790,3878816,31288,239893,0,0,511184628,402531499,42.55,6.7,555108103,134.5
266,262348,3509289,9172,209182,0,0,429526085,314158923,42.71,7.05,463940245,134.5
267,237812,2881853,3930,143897,0,0,328712369,269287129,42.59,6.92,382124676,134.6
268,319567,2785046,8130,160900,216,110592,367863895,298142022,42.97,7.69,417569323,134.7
269,184446,3268401,9002,161533,0,0,396423045,283177346,42.69,7.04,412571546,134.9
270,350349,3295935,17740,175881,0,0,369867493,336672866,42.24,7.76,448657723,134.9
271,198280,3429227,13500,173885,0,0,420601073,307682514,42.98,7.44,450752694,135.2
272,253658,2466906,8025,125088,0,0,298654250,222143871,42.68,7.07,339251856,135.2
273,205854,3998943,9056,201755,272,139264,479923780,332685723,42.52,7.83,496490930,135.2
274,248172,3353445,4918,167260,0,0,383941799,310376328,42.86,7.29,454278881,135.3
275,337887,3225744,12158,147928,0,0,405079568,340409159,42.43,7.08,427155523,135.4
276,221725,3523291,15399,192070,36528,18702336,393080959,332249016,42.62,7.89,484103878,135.4
277,178412,3586838,9136,201236,0,0,449099493,314443864,42.57,7.16,475029722,135.5
278,314078,3092730,3588,164025,496,253952,392998441,279730139,42.11,7.26,424572581,135.5
279,223608,3668890,16051,177282,0,0,448929654,315861551,42.49,7.36,482983259,135.5
280,383189,3563779,9435,183205,0,0,472706923,365254758,42.36,7.95,490294722,135.6
281,253957,2079163,6785,97223,224,114688,246572060,189018342,43.15,8.26,314041142,135.8
282,254914,2125968,11661,114015,0,0,285131044,203142749,42.25,7.18,301357268,136.0
283,283416,3539082,10554,186330,552,282624,433812828,334503910,42.37,7.77,496546837,135.9
284,159592,2954877,14273,173325,0,0,379724895,266326996,42.3,8.36,403298301,135.9
285,427583,3489364,12482,184498,0,0,410570714,340532554,42.85,7.81,480109903,136.1
286,132508,3569271,17818,210007,0,0,435207056,312190032,41.93,7.19,464111615,136.1
287,66227,3085444,9054,158660,0,0,356597470,258360715,42.0,7.39,369416972,136.0
288,184923,4059003,12415,226312,496,253952,496443500,349760486,41.8,7.87,511768626,135.8
289,279014,3638334,25978,186247,0,0,462935869,321500334,42.6,8.07,476929353,135.8
290,316486,3409517,30092,161970,0,0,429391402,360509525,42.19,7.57,500541550,136.0
291,158808,3463938,23278,189492,0,0,436716695,320748273,42.18,7.2,469577505,136.0
292,234582,2686710,11258,156725,0,0,338467364,252804046,42.62,8.36,372129355,135.9
293,295012,2443161,5657,116079,328,167936,298332412,242336838,42.17,7.56,346287012,136.1
294,198628,2956506,7709,163651,0,0,363097925,261210586,40.43,7.18,404577070,136.0
295,410374,3822162,31208,239761,0,0,504488031,394889001,41.3,8.02,561308747,135.7
296,862777,4982270,67372,372598,56,28672,832227083,898313260,42.04,7.72,864414184,135.7
297,333413,1632986,6742,80438,0,0,228727591,182751821,42.46,7.25,270329778,135.7
298,216981,3194365,6865,177064,384,196608,367043160,274261529,42.35,6.5,421488417,135.7
299,271284,3777128,7247,205443,0,0,463681164,330262661,42.75,6.63,493859939,135.5
300,432360,3509944,14833,192815,0,0,406973505,369157483,42.48,6.85,515718997,135.4
301,139706,3197933,20500,171416,0,0,410819932,290406835,42.87,6.78,437376241,135.3
302,145897,3282613,9187,163800,0,0,418376138,292285600,42.74,6.77,434751260,135.3
303,394926,2951754,2924,127322,216,110592,367646275,287475539,42.48,7.13,428577945,135.2
304,260532,3171843,6091,170637,0,0,361909709,266488578,42.19,8.15,408794192,135.2
305,424058,2965926,10625,133276,0,0,347746612,295461640,41.15,7.61,424380311,135.4
306,360039,2443710,3609,94973,0,0,270201870,205886536,42.61,7.71,328764530,135.5
307,322454,3214625,14240,183780,36728,18804736,435976625,306899463,42.12,7.98,448823168,135.5
308,181956,2680927,15557,146008,720,368640,382350810,258289895,42.19,7.56,381974468,135.6
309,224258,3187054,13260,172638,0,0,398336616,279690723,42.25,7.94,411477746,135.6
310,458984,3300155,24049,145474,0,0,361699397,324077846,41.95,7.61,434139292,135.8
311,238502,4156785,8012,203337,0,0,456273592,327656308,41.98,7.68,521936890,135.7
312,130176,3431117,14461,175529,280,143360,374129012,292668367,41.92,7.28,424769368,135.8
313,232452,2657940,17625,129945,328,167936,361379211,246802077,42.53,7.63,354918653,135.7
314,142788,2715218,11726,122136,0,0,287183518,210371743,42.15,7.53,335969391,135.8
315,334728,3887033,24496,222491,0,0,490324974,368672473,42.05,7.31,530602052,135.8
316,280559,2988431,14300,156383,0,0,381874187,277448585,42.63,7.46,405049785,135.7
317,163916,3171072,13313,172648,56,28672,374317831,280766270,42.32,7.37,411239456,135.7
318,189379,3318438,7623,178608,328,167936,406357651,300900951,42.18,7.32,430739551,135.7
