,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,blocks,bytes,cycles,instructions,pkg_pwr,ram_pwr,ref-cycles,power
59,15516,742270,78,29540,216,110592,80362903,77507133,40.0,5.64,142073040,128.8
60,160326,1359352,1297,56675,0,0,219395924,244266541,40.02,5.98,277255515,128.8
61,28885,896532,950,22698,0,0,60438406,72099070,39.97,5.82,136744196,128.9
62,16057,801133,739,25339,0,0,47591876,67250606,39.97,5.76,113757317,128.9
63,20393,1030571,875,34365,0,0,104057294,119886883,39.99,5.68,176700302,128.9
64,14567,546580,856,34136,35528,18190336,75341180,75419855,39.95,5.69,92465880,128.9
65,160377,1390161,9221,57232,0,0,224078994,205934418,40.01,5.93,227090074,128.9
66,29216,799378,1522,32226,0,0,126018953,105656978,39.93,5.84,125257262,129.0
67,24755,830181,874,35858,0,0,97501467,98695817,39.95,5.71,138077208,129.0
68,18474,801001,483,34941,0,0,130081820,119088906,39.88,5.64,162723648,129.0
69,11678,618581,465,19891,384,196608,108614126,90047260,39.89,5.68,105976269,128.9
70,190361,1133042,7130,72419,0,0,160595234,185882578,40.01,5.91,229190790,128.9
71,39844,874062,1803,68251,0,0,190051044,166172113,39.98,5.79,198133156,129.0
72,23186,714270,682,32398,0,0,124316969,99989906,39.99,5.71,135086182,129.0
73,20172,460999,216,39556,0,0,115477360,94558695,39.96,5.69,125957139,129.0
74,66505,928219,311,52666,384,196608,148990466,162010211,39.93,5.75,189205382,128.9
75,146858,1229028,726,74491,0,0,145422119,170673663,39.97,5.96,241700010,129.0
76,28682,791787,239,29995,0,0,100188784,118581631,39.96,5.79,158198828,129.0
77,23650,785697,542,35459,0,0,119401636,100151399,39.96,5.71,132178565,129.0
78,27061,1034737,1590,48391,0,0,141186201,134852547,39.93,5.75,179108501,129.0
79,19157,807608,223,38528,216,110592,68537480,93197502,39.94,5.68,138458347,129.0
80,157417,1236614,5496,48735,0,0,77194285,171676322,40.02,5.98,207621408,129.0
81,50973,749923,247,19315,0,0,63435808,104633223,40.0,5.78,132321080,129.0
82,39416,960326,336,52232,0,0,151110851,130436122,40.0,5.75,171325043,129.0
83,29374,765707,74,9785,0,0,63800546,77315097,39.98,5.72,110869095,129.0
84,18067,852072,227,38406,216,110592,105738310,116863408,39.99,5.64,161101424,129.0
85,182969,1502953,6669,44723,0,0,190558138,192844066,39.98,5.95,274019213,129.0
86,36751,872733,309,46032,0,0,132356327,118728122,39.98,5.82,164967900,129.0
87,26308,755392,308,38972,0,0,87139572,95250025,39.99,5.73,138784011,129.0
88,23243,622984,369,29826,0,0,137172723,121992572,39.92,5.71,157183455,129.0
89,19623,715671,313,28321,216,110592,80235590,77918761,39.96,5.67,124393110,129.0
90,156146,1183694,6954,55038,0,0,207530484,208710028,39.97,5.95,215217989,129.0
91,44746,848019,243,33302,0,0,89572936,79485639,39.96,5.79,153831004,129.0
92,33480,1040876,674,52080,0,0,131276896,131205931,39.96,5.76,192557868,129.1
93,17711,844653,423,34740,0,0,118353618,103627330,39.96,5.72,132970473,129.1
94,15108,780446,758,17117,216,110592,90051170,78565293,39.93,5.69,135877900,129.0
95,157602,1105736,13322,82684,34840,17838080,231392096,228520338,40.03,5.99,256267106,129.1
96,317320,1696010,8687,124259,0,0,290635729,273525299,37.82,5.91,342501009,129.1
97,157413,1737931,6784,69892,20816,10657792,292924474,287754138,23.67,5.52,420920196,129.2
98,39515,1258604,411,43806,14936,7647232,215710907,198784648,22.68,5.32,283913169,106.3
99,11210,1236264,752,35730,13120,6717440,196795432,207524676,22.64,5.28,295287585,98.1
100,114249,1687352,6076,62632,14088,7213056,253003833,241382811,22.88,5.46,328890000,97.9
101,7855,1389116,1073,40142,14536,7442432,225692498,215076295,22.62,5.32,296017535,97.9
102,91407,1385548,4183,125843,13392,6856704,265903696,262106851,23.08,5.4,338847519,97.7
103,8013,1217105,601,52394,15160,7761920,226327956,191783660,22.65,5.29,261770604,97.6
104,11011,1364470,487,52972,13192,6754304,181002901,191650084,22.56,5.25,293484174,97.7
105,101846,1577311,4269,85847,13656,6991872,263453437,242820138,22.74,5.43,340188451,97.5
106,6079,1102981,206,53342,14416,7380992,162667203,170149005,22.49,5.25,266499888,97.5
107,6213,1639036,539,54207,13232,6774784,276091090,246434157,23.03,5.32,366848500,97.4
108,5612,1058594,2740,39725,16360,8376320,165267659,157097156,22.61,5.3,226814858,97.3
109,5276,1037801,947,36408,14992,7675904,162134597,190987796,22.42,5.16,247137872,97.3
110,113383,1610289,8493,102863,15376,7872512,302092807,273529960,22.83,5.41,354024424,97.2
111,11703,1089464,1241,55351,14640,7495680,155504261,132117531,22.56,5.24,202134138,97.2
112,2636,971403,1004,37894,14200,7270400,148768583,129065010,22.57,5.22,217624449,97.2
113,6007,1213509,1263,56216,14328,7335936,231532932,198085808,22.43,5.21,299918609,97.0
114,8920,1088531,771,45296,13616,6971392,163050180,150433833,22.52,5.26,258755111,97.0
115,84338,1807734,7963,75986,15200,7782400,269739689,296483160,23.04,5.41,404304117,96.9
116,5508,1281594,198,41697,14368,7356416,191175986,177475662,22.59,5.28,265013206,97.0
117,4422,1039451,127,35068,14408,7376896,204827391,176405187,22.68,5.23,244272722,97.0
118,3791,1252769,139,46076,13880,7106560,210239185,192407889,22.53,5.17,285580699,96.9
119,5416,1108698,92,47338,14968,7663616,190524996,161811966,22.61,5.21,227521026,96.8
120,92830,1586322,5176,54674,18824,9637888,266083045,271472066,23.05,5.38,337682091,96.8
121,18879,1484747,594,82179,16064,8224768,287638621,238219267,22.59,5.26,333665715,96.9
122,7729,1001284,244,37155,17680,9052160,155397863,173420252,22.57,5.23,241467966,96.9
123,4808,980448,2063,60052,16984,8695808,143655788,170884324,22.6,5.26,241756833,96.9
124,3072,1112228,733,79705,17352,8884224,260405121,211928843,22.51,5.14,295925552,96.8
125,87044,1571682,8074,70637,16808,8605696,283294209,260833700,22.91,5.47,341654353,96.7
126,7081,1244753,1643,85885,16720,8560640,226565798,209692554,22.58,5.31,319481029,96.9
127,3873,885844,779,69382,16352,8372224,196807906,158921415,22.44,5.21,228157146,96.9
128,4118,849736,352,46793,16720,8560640,187829427,148866936,22.57,5.23,213534493,96.8
129,2702,1176591,431,70367,16576,8486912,230329721,191914078,22.35,5.15,310603589,96.7
130,99278,1570581,9768,67494,17624,9023488,185946356,232068423,22.69,5.42,314925065,96.7
131,5843,1141612,413,43072,17328,8871936,159416852,154311250,22.7,5.26,252094139,96.7
132,16128,1318147,257,50050,16280,8335360,240350961,200203340,22.4,5.19,338341918,96.8
133,2152,924827,483,54220,16192,8290304,177190403,142594487,22.36,5.22,224056822,96.7
134,1713,949300,740,32871,17896,9162752,150418312,135987582,22.51,5.16,221571842,96.7
135,81907,1561512,8452,127186,18040,9236480,373708386,329382581,22.77,5.41,403996021,96.6
136,4944,1100094,258,45121,17160,8785920,202395442,159116861,22.54,5.26,264240160,96.7
137,7448,1189953,204,51934,17864,9146368,225726858,203776912,22.58,5.21,272304068,96.7
138,51818,1152671,474,37563,17008,8708096,209172436,225735435,22.55,5.3,280550016,96.7
139,5915,1348031,467,55552,17064,8736768,228536383,222027654,22.29,5.19,322166567,96.7
140,119061,1514109,1605,48829,16264,8327168,226794287,237038129,22.98,5.44,317766463,96.6
141,6401,1288718,966,70189,16880,8642560,164979636,171746562,22.35,5.23,308059664,96.8
142,7096,1061233,398,65032,15176,7770112,203674305,174165045,22.44,5.16,240809205,96.8
143,9654,1006881,153,55098,15856,8118272,148512374,159238564,22.3,5.18,216128208,96.7
144,2601,1127040,668,33558,16600,8499200,174112042,158114451,22.48,5.21,214815474,96.7
145,77535,1606370,7668,101691,15368,7868416,303235156,314079085,22.76,5.43,401176606,96.6
146,5619,1100891,582,52243,16440,8417280,183039759,171293454,22.47,5.3,230726513,96.8
147,3836,1036854,784,30622,14312,7327744,181019545,141895496,22.4,5.2,220564546,96.8
148,32821,1134583,1189,66813,16480,8437760,272132342,241912538,22.46,5.22,308492635,96.7
149,2483,740914,1484,41396,14656,7503872,165395982,150664899,22.47,5.2,217954140,96.7
150,102972,1331458,7107,111345,15240,7802880,303228547,262706503,23.12,5.46,371280614,96.6
151,10225,1143190,364,43397,14672,7512064,205410713,192529318,22.66,5.26,275097086,96.8
152,3254,1176216,491,62751,15160,7761920,237615094,181257802,22.41,5.21,284357927,96.8
153,1300,844309,468,31029,14096,7217152,173876113,155699451,22.47,5.2,224375669,96.7
154,10096,718261,654,51545,14896,7626752,178673932,150884182,22.42,5.19,224788720,96.6
155,92533,1622986,6912,115487,13936,7135232,371987304,321938169,22.92,5.45,426706432,96.6
156,9978,1226220,663,47637,14544,7446528,213946243,191943370,22.58,5.29,268016686,96.6
157,9909,1007965,587,30139,15344,7856128,135177404,166610675,22.39,5.27,225008824,96.7
158,4504,1205516,1153,60956,13888,7110656,184635637,197755811,22.4,5.24,268567859,96.7
159,1492,849685,716,57816,15272,7819264,139861298,163386303,22.31,5.19,219020905,96.5
160,125871,1426409,7883,87407,16296,8343552,246724957,241052319,22.93,5.41,324215409,96.5
161,10581,1390314,319,63107,15392,7880704,280835599,236740145,22.4,5.3,358450770,96.6
162,2779,964210,254,49373,15520,7946240,215875925,181597200,22.49,5.25,238329173,96.6
163,7339,1153730,210,61485,15712,8044544,159839229,151814080,22.46,5.19,269745800,96.5
164,1576,1306429,449,52436,16200,8294400,247386927,220195760,22.33,5.15,313762427,96.4
165,97139,1550125,8910,62236,14432,7389184,250824457,244077584,22.89,5.48,330457547,96.3
166,3471,1109177,754,79535,15368,7868416,203027611,174063546,22.54,5.28,249486799,96.4
167,5430,1320977,447,55922,15136,7749632,218122140,222746904,22.43,5.2,326020777,96.4
168,2953,988870,310,45979,14560,7454720,152370901,140704275,22.55,5.24,232786336,96.4
169,1911,1059482,411,60829,16264,8327168,193356017,153994981,22.35,5.18,240610994,96.3
170,86104,1750467,6593,86054,15184,7774208,299307965,303626399,22.78,5.37,386654708,96.3
171,9009,1095804,717,35788,15472,7921664,125711251,147083203,22.48,5.3,232940211,96.3
172,2797,857454,344,45438,15344,7856128,109499090,130220261,22.34,5.19,201210333,96.4
173,2227,1132786,1319,45605,16088,8237056,166309397,136029240,22.45,5.18,238686798,96.3
174,858,1021654,849,23545,15728,8052736,187096523,159294163,22.3,5.12,201510458,96.2
175,104236,1807706,8717,98406,14432,7389184,315400501,302954952,23.0,5.42,391838784,96.2
176,4391,1031093,383,59926,15992,8187904,161403319,162592359,22.51,5.31,241827144,96.3
177,14670,1191473,423,49734,14720,7536640,187388863,179625491,22.41,5.24,270115280,96.3
178,3221,1045991,284,60633,15040,7700480,226449082,193898076,22.36,5.24,279560255,96.3
179,1197,892466,263,43454,14944,7651328,150002047,131349418,22.25,5.18,200298973,96.2
180,83455,1744537,6949,91452,14248,7294976,282372694,285108512,22.72,5.38,384844436,96.1
181,4242,991040,366,31748,15136,7749632,167775746,147369256,22.33,5.25,226451034,96.2
182,1565,899703,451,31129,14352,7348224,173043746,142293086,22.31,5.13,206005032,96.2
183,9765,1297941,1929,61153,14512,7430144,237347151,197823847,22.48,5.24,306118637,96.2
184,2279,1155810,848,41846,14824,7589888,148929154,170346838,22.5,5.25,238086906,96.1
185,96451,1663600,7417,51149,15872,8126464,240013532,248269533,22.69,5.4,332728495,96.2
186,5699,1200881,772,59269,15592,7983104,209496699,189945712,27.97,6.14,273149227,96.3
187,581369,3984347,30778,246735,5840,2990080,520200308,478081946,40.18,7.38,564610891,96.3
188,421980,3260124,9079,93629,0,0,308020759,372638862,40.88,7.94,434388468,125.7
189,240817,2617405,15451,134685,0,0,304144951,260662624,40.3,7.52,317917298,134.3
190,475124,3607211,34968,242018,0,0,474904264,439233084,40.09,7.23,501459283,134.2
191,183045,2605496,16266,97166,0,0,320037903,302784887,40.06,7.16,327298146,134.2
192,295936,4594773,26835,231603,960640,491847680,677534889,679371241,39.87,6.84,749009500,134.1
193,182041,4844772,10330,208228,23944,12259328,676692988,774622308,39.84,6.79,804809605,134.1
194,252586,3421543,13364,162092,0,0,486205761,492548868,40.28,7.32,531815937,133.6
195,412959,3996966,20887,185715,2336,1196032,598974759,686705758,40.34,7.28,731694649,133.6
196,270302,4086285,16462,190535,0,0,624339593,593387583,40.2,7.2,684352195,133.5
197,189605,3019600,15064,151395,191080,97832960,435940045,404088632,40.36,7.16,501963332,133.4
198,358967,4181358,12783,159018,917504,469762048,568498730,630605590,40.21,7.02,674399260,133.4
199,287206,3098511,12784,148838,280,143360,439598501,478281207,40.31,7.19,514504142,133.5
200,391437,4481664,28155,195901,776,397312,612079722,637357236,40.27,7.37,723904473,133.4
201,259831,4170704,20326,175147,0,0,618796331,603289257,40.23,7.37,686644714,133.3
202,174232,2998847,17117,167051,0,0,503815509,480201018,40.32,7.19,531177244,133.4
203,285182,4073087,24880,201638,917504,469762048,596039221,612762146,40.26,7.09,681653505,133.3
204,263556,3876109,13818,218452,0,0,628669695,615221460,40.41,7.2,656504778,133.4
205,324301,3584325,28015,162831,720,368640,474885323,516140237,40.47,7.2,600388895,133.3
206,277136,4309513,20833,178463,917504,469762048,609047703,637468451,40.8,7.61,691383162,133.3
207,266710,2873172,18043,136526,224,114688,403636715,377133356,41.08,7.79,504701082,133.4
208,363070,4024788,24339,223309,0,0,634119650,611704136,40.99,7.77,693232669,133.6
209,354563,4006313,21099,157520,0,0,550705588,592592037,41.06,7.83,679970016,133.8
210,445055,3173284,20879,112555,720,368640,481328596,485274282,41.05,7.77,536501717,133.9
211,443534,4017906,14839,175814,0,0,562265218,538342671,41.05,7.77,619627665,134.0
212,379151,4147322,19376,208513,0,0,610405977,624741116,41.03,7.76,672281036,134.1
213,264170,4063184,16651,196932,0,0,642877915,612805953,40.37,7.01,676906189,134.2
214,93400,2431505,4537,125483,0,0,368002390,436972218,40.21,6.79,467325262,134.2
215,288374,4172688,15148,228989,608,311296,600053976,615078762,40.19,6.85,709340226,134.0
216,299604,4005769,11192,192366,0,0,547178999,576068956,40.19,6.99,635340539,133.7
217,195678,4272999,12511,181555,336,172032,680305076,667677639,40.22,6.9,715118550,133.5
218,74879,2837315,6470,173517,144712,74092544,428581734,408409570,40.16,6.87,489687651,133.3
219,232462,3914458,13004,181251,0,0,600008802,579054436,40.13,7.08,651735529,133.1
220,366667,4299589,16139,217375,944,483328,657273485,664614855,40.2,7.29,769387540,133.0
221,213560,2750399,14672,171006,0,0,448161046,418852790,40.38,7.67,471297024,132.9
222,330191,3961095,16045,189789,0,0,590155131,565884349,40.38,7.63,673331876,133.0
223,318022,4027455,16883,185201,0,0,573061791,586237532,40.42,7.64,694035615,133.1
224,193590,3018804,16124,166821,0,0,496569916,474962203,40.42,7.67,516757583,133.2
225,505078,4713233,19292,187259,440,225280,631505014,695328032,40.4,7.62,768220411,133.4
226,336618,3103563,8477,161050,0,0,503518919,467708653,40.45,7.61,517163692,133.5
227,337764,3872142,19110,238181,224,114688,672638833,623515120,40.49,7.69,698027615,133.6
228,295212,4449790,24327,206469,453440,232161280,675090019,679715283,40.42,7.65,744820736,133.6
229,264329,3385340,13908,209624,104384,53444608,559024083,517582364,40.47,7.66,577836066,133.8
230,437880,3823290,26899,201778,123872,63422464,543395833,545692370,40.46,7.64,645995681,133.9
231,356887,4460579,19695,218320,102608,52535296,596939455,587919843,40.47,7.65,714431237,134.0
232,392046,4355552,17527,179958,108576,55590912,613699022,553005094,40.36,7.64,672513274,134.1
233,249525,4081412,20469,235604,105064,53792768,642163403,620712173,40.43,7.63,700428522,134.2
234,223520,3347101,11749,168484,109696,56164352,438606691,473561224,40.44,7.66,535987301,134.2
235,514818,5268241,39818,273556,115856,59318272,757889202,737502457,40.38,7.59,845048361,134.3
236,421539,3707828,16460,153465,108136,55365632,469131863,526228866,40.31,7.62,593582331,134.4
237,370064,5099784,25673,278230,112288,57491456,745287726,710860799,40.29,7.58,779263382,134.4
238,214965,3703316,23732,179677,65560,33566720,462827818,469096085,40.3,7.63,568702678,134.4
239,282119,4610390,22515,279099,122104,62517248,688250493,664792953,40.37,7.63,747538890,134.5
240,439574,3944015,22160,164362,135712,69484544,579219085,568517284,40.39,7.6,635174455,134.5
241,379618,4803067,20679,212127,102784,52625408,641087361,663269053,40.33,7.63,745693556,134.6
242,268494,3694766,15268,185059,102120,52285440,507641940,514498563,40.35,7.65,580128809,134.6
243,300880,4540398,22078,216851,99608,50999296,632116309,628778740,40.28,7.62,720071732,134.6
244,259098,3399205,19691,177188,130176,66650112,493880284,471417086,40.32,7.64,531917780,134.6
245,529136,4813978,33992,268912,112392,57544704,658040720,711648144,40.44,7.62,831396061,134.6
246,280983,3502344,14227,173630,110848,56754176,489356952,501656001,40.4,7.65,563763786,134.6
247,351948,5025674,24044,244014,104992,53755904,685009907,699856729,40.28,7.61,771709795,134.7
248,342504,3643732,16614,171401,127440,65249280,550688166,526896947,40.36,7.63,571763817,134.6
249,359806,4728754,36681,283750,256640,131399680,661226278,674640861,40.35,7.65,739475223,134.6
250,331655,3902721,31186,208264,119152,61005824,584264940,578791332,40.31,7.6,627208307,134.7
251,386691,4873764,16911,225839,117064,59936768,636499872,628277128,40.36,7.68,732473775,134.7
252,321854,3475134,15115,154396,106528,54542336,503679013,500020312,40.36,7.65,565773725,134.7
253,376699,4727998,17748,234149,84416,43220992,653494032,676221328,40.34,7.61,754350280,134.6
254,161746,3203453,20386,185304,136696,69988352,490326797,451184444,40.32,7.65,528853770,134.6
255,531313,5333367,41502,260691,122016,62472192,790387803,800418459,40.28,7.58,846740404,134.7
256,269646,3484343,20769,225096,108232,55414784,538123870,491036913,40.21,7.64,565200786,134.6
257,404654,4623035,26170,262734,114936,58847232,700382610,690761939,40.27,7.64,780508396,134.6
258,279023,3418094,9066,158198,120856,61878272,534923457,503091048,40.32,7.63,557207828,134.6
259,402614,4640015,15941,227208,113816,58273792,659622323,637851522,40.35,7.65,752296439,134.6
260,424764,3539918,15725,201759,110760,56709120,590226696,584382817,40.39,7.61,636008642,134.6
261,372323,5001160,23173,262918,111544,57110528,686920582,665944580,40.33,7.66,764585639,134.7
262,221587,3537554,20390,207165,124696,63844352,498725930,509488255,40.32,7.66,577999762,134.6
263,308944,4655614,18146,240829,113272,57995264,639130470,615486503,40.36,7.62,704375034,134.6
264,261939,3422268,16306,157034,105224,53874688,497694656,514939583,40.29,7.67,564436181,134.6
265,525822,5022876,26837,296304,138952,71143424,723766819,731946406,40.28,7.6,818125990,134.6
266,372324,4766581,31541,270449,112512,57606144,661915457,696129876,40.35,7.61,749381024,134.6
267,290208,3442822,16820,192178,78184,40030208,467450126,481549448,40.35,7.63,564359789,134.6
268,337159,4744474,21993,174477,149840,76718080,575578258,623009128,40.35,7.64,712738939,134.6
269,205718,3234087,22585,163071,116304,59547648,434972048,437025772,40.32,7.62,522097425,134.7
270,582776,5266234,22300,254101,116816,59809792,699234338,746207908,40.33,7.63,846029301,134.6
271,250805,3475551,19176,192272,119448,61157376,489569337,445405230,40.36,7.61,512960424,134.7
272,333041,4709467,29217,295848,85960,44011520,705848526,694628666,40.36,7.59,782216383,134.7
273,240448,3622334,16458,186062,141632,72515584,476357845,478381575,40.33,7.67,552308201,134.7
274,299300,4175016,19230,211299,88512,45318144,530763418,547693044,40.33,7.63,648781722,134.8
275,574456,5109120,19744,250114,145488,74489856,749199086,739663093,40.31,7.65,820447981,134.8
276,275317,3507323,19179,171996,118080,60456960,504399949,486662818,40.33,7.23,556387876,134.8
277,172558,4618162,4419,196132,270520,138506240,886349343,918480959,40.28,6.44,951735299,134.9
278,239327,4376397,15727,170043,744360,381112320,768268701,806071557,39.99,6.19,847231472,134.6
279,148546,1750765,30043,102786,198856,101814272,332491170,347314366,40.02,6.27,355298221,134.3
280,225826,2596106,8885,64060,16232,8310784,368241714,380593224,40.09,6.33,434717245,134.0
281,120570,2453895,1857,94073,16136,8261632,300351787,347764493,40.05,6.23,453486478,133.8
282,32104,1809928,1582,67968,16584,8491008,263945823,263799447,40.02,6.05,324153478,133.5
283,43445,1733632,1632,56476,16080,8232960,346278589,354196424,40.01,6.11,378849686,133.3
284,172824,1951625,9004,87941,16968,8687616,267932653,321185953,40.07,6.34,369695221,133.1
285,176851,1669865,8656,152568,16256,8323072,384793719,375778991,40.05,6.34,409934239,132.9
286,57731,1569855,3378,102757,15672,8024064,303025556,317003456,40.02,6.21,359432760,132.8
287,63199,1764599,928,63596,17248,8830976,322528224,307146775,40.03,6.13,348948186,132.7
288,32073,1856235,908,72298,15040,7700480,324701449,343154914,40.01,6.08,387784857,132.6
289,26403,1315290,897,70317,16552,8474624,217910724,247508317,40.05,6.21,281762615,132.4
290,167316,2151115,15162,104251,16880,8642560,348239336,345706997,40.06,6.26,396093749,132.3
291,38938,1607517,1947,68827,16368,8380416,258198098,274848052,39.99,6.24,295679090,132.2
292,38668,1707454,1783,87731,15680,8028160,259385870,282483836,40.12,6.13,340353170,132.1
293,52640,1908336,2226,78817,16216,8302592,330555407,324495610,40.07,6.14,377052452,132.0
294,18556,1437445,1776,50056,16904,8654848,218480440,238221314,40.06,6.11,266246843,132.0
295,149156,2025513,2606,95094,15032,7696384,311097782,321359895,40.06,6.28,359287885,132.0
296,47735,2228780,2318,94934,16264,8327168,268436018,287335461,40.1,6.15,365484592,131.9
297,36214,1493786,2547,58854,15552,7962624,227248578,221950500,40.03,6.14,291911500,131.9
298,24749,1404092,1011,68462,15608,7991296,210886303,221882059,40.1,6.12,273940203,131.8
299,34479,1743653,1305,77417,16264,8327168,343727348,326971339,40.06,6.06,358714023,131.8
300,159631,2017375,11136,90038,17032,8720384,305798087,334171908,40.07,6.29,339721598,131.8
301,41713,1756009,2616,53714,16376,8384512,234766405,257087199,40.06,6.05,327103939,131.8
302,23953,1540499,1906,65698,15488,7929856,230883739,243141464,40.03,6.14,285333948,131.9
303,33428,1948059,7862,97639,14640,7495680,362816226,385061013,39.98,6.12,417297088,131.8
304,20788,1323670,1796,67525,16600,8499200,284140647,265181958,39.98,6.07,301929384,131.8
305,148458,1899576,13974,93437,16256,8323072,326821696,371194280,40.01,6.22,368433016,131.8
306,44662,1814156,1592,80051,16312,8351744,325958852,285289430,40.0,6.13,347201915,131.9
307,27329,1537510,1554,55923,16432,8413184,265803309,247154443,39.99,6.04,301986038,131.9
308,21970,1370131,1936,59466,15928,8155136,248126186,265380840,39.99,6.06,276871419,131.9
309,41888,1974841,3312,92727,15696,8036352,362649137,413081483,40.05,6.08,419562781,131.8
310,131114,1771388,9024,111191,14888,7622656,326360136,330660347,40.06,6.32,344121216,131.9
311,47607,1660758,851,73357,14840,7598080,260999358,292442991,40.0,6.1,327059187,131.9
